12,25.17,52,10,2.14,512,0.01,0.01,0.01,9.44,30.13
13,25.17,52,10,2.18,511,0.01,0.01,0.01,9.55,32.16
14,25.17,52,10,2,508,0.01,0.01,0.01,9.32,29.99
15,25.17,52,10,2.18,513,0.01,0.01,0.01,9.56,29.9
16,25.17,52,10,1.94,515,0.01,0.01,0.01,8.64,27.68
17,25.17,52,10,1.88,514,0.01,0.01,0.01,9.42,31.83
18,25.17,52,10,1.78,500,0.01,0.01,0.01,8.91,27.87
19,25.17,52,10,1.7,502,0.01,0.01,0.01,9.8,31.99
20,25.17,52,10,1.59,506,0.01,0.01,0.01,9.64,31.61
21,25.17,52,10,1.58,499,0.01,0.01,0.01,9.19,29.05
22,25.17,52,10,1.76,507,0.01,0.01,0.01,8.77,27.16
23,25.17,52,10,1.56,526,0.01,0.01,0.01,9.3,31.87
24,25.17,52,10,1.48,524,0.01,0.01,0.01,9.05,29.03
1,25.17,52,10,2.01,281,0.1,0.01,0.01,0,0
2,25.17,52,10,2.33,285,0.1,0.01,0.01,0.78,1.08
3,25.17,52,10,2.02,285,0.1,0.01,0.01,0.59,0.79
4,25.17,52,10,2.08,339,0.1,0.01,0.01,1.86,3.48
5,25.17,52,10,2.1,360,0.1,0.01,0.01,2.37,4.71
6,25.17,52,10,2.21,361,0.1,0.01,0.01,3.28,6.63
7,25.17,52,10,2.34,383,0.1,0.01,0.01,3.46,7.61
8,25.17,52,10,2.2,401,0.1,0.01,0.01,4.22,9.79
9,25.17,52,10,2.27,407,0.1,0.01,0.01,6.12,14.64
10,25.17,52,10,2.2,440,0.1,0.01,0.01,5.83,15.22
11,25.17,52,10,2.43,489,0.1,0.01,0.01,7.99,23.83
12,25.17,52,10,2.29,525,0.1,0.01,0.01,9.39,31.35
13,25.17,52,10,2.36,528,0.1,0.01,0.01,10.1,33.1
14,25.17,52,10,2.3,533,0.1,0.01,0.01,10.4,36.67
15,25.17,52,10,2.29,539,0.1,0.01,0.01,10.02,34.19
16,25.17,52,10,2.13,513,0.1,0.01,0.01,10.12,33.25
17,25.17,52,10,1.86,534,0.1,0.01,0.01,9.6,32.43
18,25.17,52,10,1.97,521,0.1,0.01,0.01,9.22,31.46
19,25.17,52,10,1.86,524,0.1,0.01,0.01,9.76,32.95
20,25.17,52,10,1.88,502,0.1,0.01,0.01,10.35,32.94
21,25.17,52,10,1.69,526,0.1,0.01,0.01,9.5,31.29
22,25.17,52,10,1.55,508,0.1,0.01,0.01,9.61,31.17
23,25.17,52,10,1.87,543,0.1,0.01,0.01,10.45,35.91
24,25.17,52,10,1.62,533,0.1,0.01,0.01,10.28,34.23
1,25.17,52,10,2.13,288,1,0.01,0.01,0,0
2,25.17,52,10,2.27,302,1,0.01,0.01,0.93,1.41
3,25.17,52,10,2.14,295,1,0.01,0.01,0.84,1.2
4,25.17,52,10,2.1,344,1,0.01,0.01,2.08,3.86
5,25.17,52,10,2.29,381,1,0.01,0.01,2.63,5.32
6,25.17,52,10,2.29,380,1,0.01,0.01,3.05,6.53
7,25.17,52,10,2.45,407,1,0.01,0.01,3.76,8.98
8,25.17,52,10,2.31,413,1,0.01,0.01,4.67,10.94
9,25.17,52,10,2.26,414,1,0.01,0.01,6,15.52
10,25.17,52,10,2.12,448,1,0.01,0.01,6.56,17.39
11,25.17,52,10,2.28,494,1,0.01,0.01,8.42,26.5
12,25.17,52,10,2.11,565,1,0.01,0.01,9.35,32.94
13,25.17,52,10,2.39,558,1,0.01,0.01,11.13,40.18
14,25.17,52,10,2.3,540,1,0.01,0.01,10.74,36.67
15,25.17,52,10,2.25,554,1,0.01,0.01,10.24,35.44
16,25.17,52,10,2.21,533,1,0.01,0.01,10.81,37.47
